token	model	status	DS	success	RC_pct	penalty	termination	term_frame	detail	frames	warmup	off_route_pct	coll_vehicle	coll_ped	coll_layout	red_light	comfort	route_completion	epdms	no_at_fault_collisions	drivable_area_compliance	driving_direction_compliance	traffic_light_compliance	time_to_collision_within_bound	lane_keeping	history_comfort	extended_comfort	ego_progress	collision_count	avg_speed
1d0334886e9f535b	drivor_action_best_before	scored	100.0	1	100.0	1.0	goal_reached	185	goal region entered	186	20	0.0	0	0	0	0	0.125	54.5388	0.837	1.0	1.0	1.0	1.0	1.0	0.7289	0.747	0.2771	1.0	0.0	2.9614
1d0334886e9f535b	drivor_action_best_after	scored	100.0	1	100.0	1.0	goal_reached	193	goal region entered	194	20	0.0	0	0	0	0	0.125	54.0391	0.8402	1.0	1.0	1.0	1.0	1.0	0.6954	0.7644	0.3161	1.0	0.0	2.8135
1dae5903323e5214	drivor_action_best_before	scored	100.0	1	100.0	1.0	goal_reached	332	goal region entered	333	20	0.0	0	0	0	0	0.4667	281.9592	0.7513	1.0	1.0	1.0	1.0	1.0	0.7029	0.7029	0.3866	1.0	0.0	8.5115
1dae5903323e5214	drivor_action_best_after	scored	100.0	1	100.0	1.0	goal_reached	342	goal region entered	343	20	0.0	0	0	0	0	0.5	282.0413	0.7454	1.0	1.0	1.0	1.0	1.0	0.5944	0.6997	0.4025	1.0	0.0	8.2657
1e9350ac2bc25f59	drivor_action_best_before	scored	100.0	1	100.0	1.0	goal_reached	188	goal region entered	189	8	0.0	0	0	0	0	0.1111	82.1162	0.8084	1.0	1.0	1.0	1.0	1.0	0.8564	0.7072	0.2818	1.0	0.0	4.3605
1e9350ac2bc25f59	drivor_action_best_after	scored	20.996	0	21.0	0.99963	off_drivable	88	off drivable for 0.5 s through frame 88	89	8	0.037	0	0	0	0	0.75	19.2874	0.744	1.0	0.9383	1.0	1.0	1.0	0.8642	0.8765	0.4568	0.1793	0.0	2.2006
2073f76964735ff7	drivor_action_best_before	scored	84.915	0	86.98	0.976282	off_drivable	358	off drivable for 0.5 s through frame 358	359	20	2.372	0	0	0	0	0.25	117.6814	0.6022	1.0	0.9853	1.0	1.0	0.9912	0.4867	0.6932	0.2625	0.8634	0.0	3.2819
2073f76964735ff7	drivor_action_best_after	scored	100.0	1	100.0	1.0	goal_reached	363	goal region entered	364	20	0.0	0	0	0	0	0.0588	132.6824	0.6553	1.0	1.0	1.0	1.0	0.9971	0.5058	0.689	0.2965	1.0	0.0	3.6489
20cc0fdb7e2d5c3f	drivor_action_best_before	scored	31.025	0	62.05	0.5	contact_at_fault	167	vru with bd69349498e35f50	168	8	0.0	0	1	0	0	0.375	91.434	0.7084	0.9938	1.0	1.0	1.0	0.9313	0.7063	0.6188	0.2938	0.6039	1.0	5.4763
20cc0fdb7e2d5c3f	drivor_action_best_after	scored	31.28	0	62.56	0.5	contact_at_fault	174	vru with bd69349498e35f50	175	8	0.0	0	1	0	0	0.5	91.7981	0.7406	0.994	1.0	1.0	1.0	0.9341	0.8503	0.6407	0.3234	0.6092	1.0	5.2781
20ec6765e35d5cd1	drivor_action_best_before	scored	100.0	1	100.0	1.0	goal_reached	253	goal region entered	254	20	0.0	0	0	0	0	0.0909	48.0256	0.7311	1.0	1.0	1.0	1.0	1.0	1.0	0.6581	0.2393	1.0	0.0	1.9024
20ec6765e35d5cd1	drivor_action_best_after	scored	100.0	1	100.0	1.0	goal_reached	239	goal region entered	240	20	0.0	0	0	0	0	0.0909	48.0366	0.7349	1.0	1.0	1.0	1.0	0.9773	1.0	0.6545	0.2409	1.0	0.0	2.0139
20fffc4aa17d5a12	drivor_action_best_before	scored	100.0	1	100.0	1.0	goal_reached	206	goal region entered	207	20	0.0	0	0	0	0	0.5556	160.7279	0.8463	1.0	1.0	1.0	1.0	1.0	0.738	0.7005	0.3636	1.0	0.0	7.8032
20fffc4aa17d5a12	drivor_action_best_after	scored	100.0	1	100.0	1.0	goal_reached	196	goal region entered	197	20	0.0	0	0	0	0	0.625	160.9916	0.8411	1.0	1.0	1.0	1.0	1.0	0.7006	0.6836	0.3446	1.0	0.0	8.2127
21b8742127e7523c	drivor_action_best_before	scored	100.0	1	100.0	1.0	goal_reached	211	goal region entered	212	20	0.0	0	0	0	0	0.5556	110.9895	0.7805	1.0	1.0	1.0	1.0	1.0	0.3646	0.7135	0.2083	1.0	0.0	5.2411
21b8742127e7523c	drivor_action_best_after	scored	100.0	1	100.0	1.0	goal_reached	218	goal region entered	219	20	0.0	0	0	0	0	0.1111	111.2376	0.8082	1.0	1.0	1.0	1.0	1.0	0.593	0.7085	0.2111	1.0	0.0	5.0849
225eb6e22af55972	drivor_action_best_before	scored	17.899	0	51.14	0.35	contact_at_fault	66	vru with navsafe_animal	67	8	0.0	0	1	0	1	0.5	15.8855	0.8294	0.9831	1.0	1.0	0.9831	0.9661	1.0	0.6271	0.2881	0.5108	1.0	2.3713
225eb6e22af55972	drivor_action_best_after	scored	17.443	0	49.84	0.35	contact_at_fault	62	vru with navsafe_animal	63	8	0.0	0	1	0	1	0.5	15.621	0.8125	0.9818	1.0	1.0	0.9818	0.9636	1.0	0.6	0.2182	0.4978	1.0	2.4799
227d62f5dfd95624	drivor_action_best_before	scored	25.128	0	27.81	0.903656	off_drivable	82	off drivable for 0.5 s through frame 82	83	20	9.634	0	0	0	0	0.0	39.8019	0.7127	1.0	0.9206	1.0	1.0	1.0	0.5873	0.6032	0.127	0.2604	0.0	4.7966
227d62f5dfd95624	drivor_action_best_after	scored	28.217	0	30.73	0.918197	off_drivable	85	off drivable for 0.5 s through frame 85	86	20	8.18	0	0	0	0	0.0	44.0606	0.7273	1.0	0.9242	1.0	1.0	1.0	0.5455	0.6212	0.1515	0.2902	0.0	5.1244
22f4f105eb64556e	drivor_action_best_before	scored	100.0	1	100.0	1.0	goal_reached	364	goal region entered	365	20	0.0	0	0	0	0	0.3529	166.2959	0.7847	1.0	1.0	1.0	1.0	1.0	0.9652	0.6986	0.2899	1.0	0.0	4.5873
22f4f105eb64556e	drivor_action_best_after	scored	100.0	1	100.0	1.0	goal_reached	347	goal region entered	348	20	0.0	0	0	0	0	0.125	166.545	0.7678	1.0	1.0	1.0	1.0	1.0	0.9451	0.6829	0.2165	1.0	0.0	4.8186
238f1cddb9415996	drivor_action_best_before	scored	100.0	1	100.0	1.0	goal_reached	213	goal region entered	214	20	0.0	0	0	0	0	0.1111	144.7065	0.8651	1.0	1.0	1.0	1.0	1.0	1.0	0.6804	0.2784	1.0	0.0	6.7988
238f1cddb9415996	drivor_action_best_after	scored	100.0	1	100.0	1.0	goal_reached	226	goal region entered	227	20	0.0	0	0	0	0	0.2	144.8498	0.8195	1.0	1.0	1.0	1.0	1.0	0.6957	0.6715	0.2899	1.0	0.0	6.4158
2391f12d7e6a5e7f	drivor_action_best_before	scored	14.738	0	14.74	1.0	off_drivable	193	evaluator ended the episode: off_drivable (post-hoc trace read as deadlock)	446	20	0.0	0	0	0	0	0.625	12.509	0.5536	1.0	0.9883	1.0	1.0	1.0	0.892	0.5352	0.054	0.117	0.0	0.2829
2391f12d7e6a5e7f	drivor_action_best_after	scored	14.343	0	14.34	1.0	off_drivable	148	evaluator ended the episode: off_drivable (post-hoc trace read as deadlock)	499	20	0.0	0	0	0	0	0.6667	12.5755	0.5443	1.0	0.9896	1.0	1.0	1.0	0.8706	0.524	0.0271	0.117	0.0	0.2541
23f0187033d658d9	drivor_action_best_before	scored	35.357	0	58.93	0.6	contact_at_fault	149	front with cb1362deaec55f2d	150	20	0.0	1	0	0	0	0.8333	46.9787	0.7914	0.9923	1.0	1.0	1.0	0.9692	0.6846	0.9	0.5077	0.5249	1.0	3.1668
23f0187033d658d9	drivor_action_best_after	scored	100.0	1	100.0	1.0	goal_reached	319	goal region entered	320	20	0.0	0	0	0	0	0.6667	79.0301	0.8004	1.0	1.0	1.0	1.0	1.0	0.68	0.88	0.48	1.0	0.0	2.486
2462c21ce2bb5f2d	drivor_action_best_before	scored	100.0	1	100.0	1.0	goal_reached	239	goal region entered	240	8	0.0	0	0	0	0	0.4545	132.6071	0.7575	1.0	1.0	1.0	1.0	1.0	0.9267	0.7414	0.2759	1.0	0.0	5.5585
2462c21ce2bb5f2d	drivor_action_best_after	scored	100.0	1	100.0	1.0	goal_reached	251	goal region entered	252	8	0.0	0	0	0	0	0.5	133.0175	0.7431	1.0	1.0	1.0	1.0	1.0	0.9016	0.7131	0.2705	1.0	0.0	5.3101
2575048779565f0b	drivor_action_best_before	scored	22.914	0	38.19	0.6	contact_at_fault	114	front with bd45b2f8df725efc	115	8	0.0	1	0	0	0	0.6	53.5722	0.6795	0.9907	1.0	1.0	1.0	0.8972	0.7757	0.6822	0.3645	0.3603	1.0	4.6946
2575048779565f0b	drivor_action_best_after	scored	22.914	0	38.19	0.6	contact_at_fault	107	front with bd45b2f8df725efc	108	8	0.0	1	0	0	0	0.4	53.6216	0.6789	0.99	1.0	1.0	1.0	0.89	0.79	0.64	0.31	0.3603	1.0	5.0035
25b5cecdb3b75e7c	drivor_action_best_before	scored	8.009	0	16.02	0.5	contact_at_fault	43	vru with navsafe_animal	44	8	0.0	0	1	0	0	0.0	18.5073	0.7986	0.9722	1.0	1.0	1.0	0.6944	1.0	0.7222	0.5278	0.1583	1.0	4.2122
25b5cecdb3b75e7c	drivor_action_best_after	scored	8.009	0	16.02	0.5	contact_at_fault	43	vru with navsafe_animal	44	8	0.0	0	1	0	0	0.0	18.3037	0.7986	0.9722	1.0	1.0	1.0	0.6944	1.0	0.75	0.5	0.1583	1.0	4.1659
26119d956d46590e	drivor_action_best_before	scored	42.405	0	42.41	1.0	contact_not_at_fault	61	rear_end with 275b0df243be5f44	62	20	0.0	0	0	0	0	0.0	28.6049	0.8258	1.0	1.0	1.0	1.0	0.881	1.0	0.6667	0.2381	0.3414	1.0	4.6749
26119d956d46590e	drivor_action_best_after	scored	100.0	1	100.0	1.0	goal_reached	113	goal region entered	114	20	0.0	0	0	0	0	0.0	67.1633	0.8564	1.0	1.0	1.0	1.0	1.0	0.9149	0.7128	0.2234	1.0	0.0	5.9248
262333f372975eef	drivor_action_best_before	scored	100.0	1	100.0	1.0	goal_reached	202	goal region entered	203	20	0.0	0	0	0	0	0.2222	148.7409	0.7866	1.0	1.0	1.0	1.0	1.0	0.3443	0.6667	0.2842	1.0	0.0	7.3378
262333f372975eef	drivor_action_best_after	scored	100.0	1	100.0	1.0	goal_reached	212	goal region entered	213	20	0.0	0	0	0	0	0.4444	148.9524	0.7821	1.0	1.0	1.0	1.0	1.0	0.3368	0.6995	0.2746	1.0	0.0	7.0033
26f4d8d4d72a588e	drivor_action_best_before	scored	96.353	0	98.61	0.977095	off_drivable	270	off drivable for 0.5 s through frame 270	271	20	2.29	0	0	0	0	0.25	212.4004	0.8095	1.0	0.9801	1.0	1.0	1.0	1.0	0.7291	0.2749	0.9791	0.0	7.8776
26f4d8d4d72a588e	drivor_action_best_after	scored	100.0	1	100.0	1.0	goal_reached	248	goal region entered	249	20	0.0	0	0	0	0	0.4545	212.9254	0.8411	1.0	1.0	1.0	1.0	1.0	1.0	0.7511	0.3319	1.0	0.0	8.5947
273f424fa2fc55ad	drivor_action_best_before	scored	100.0	1	100.0	1.0	goal_reached	360	goal region entered	361	20	0.0	0	0	0	0	0.8235	95.6822	0.7615	1.0	1.0	1.0	1.0	1.0	0.5836	0.8798	0.5044	1.0	0.0	2.6722
273f424fa2fc55ad	drivor_action_best_after	scored	100.0	1	100.0	1.0	goal_reached	354	goal region entered	355	20	0.0	0	0	0	0	0.8125	95.5879	0.7683	1.0	1.0	1.0	1.0	1.0	0.5612	0.8866	0.5433	1.0	0.0	2.7147
2845a5483a0f57de	drivor_action_best_before	scored	100.0	1	100.0	1.0	goal_reached	554	goal region entered	555	20	0.0	0	0	0	0	0.3462	186.5717	0.7264	1.0	1.0	1.0	1.0	1.0	0.6112	0.7477	0.3308	1.0	0.0	3.3781
2845a5483a0f57de	drivor_action_best_after	scored	100.0	1	100.0	1.0	goal_reached	555	goal region entered	556	20	0.0	0	0	0	0	0.3462	186.5876	0.7513	1.0	1.0	1.0	1.0	1.0	0.8321	0.7239	0.3228	1.0	0.0	3.3723
28a4a08f11a05407	drivor_action_best_before	scored	33.667	0	36.61	0.919551	off_drivable	117	off drivable for 0.5 s through frame 117	118	20	8.045	0	0	0	0	0.75	32.891	0.793	1.0	0.949	1.0	1.0	1.0	1.0	0.7653	0.3163	0.3479	0.0	2.7951
28a4a08f11a05407	drivor_action_best_after	scored	31.774	0	32.95	0.964191	off_drivable	166	off drivable for 0.5 s through frame 166	167	20	3.581	0	0	0	0	0.2857	29.542	0.7229	1.0	0.966	1.0	1.0	1.0	0.9184	0.6599	0.2653	0.3103	0.0	1.7744
2ad17379a25d55d9	drivor_action_best_before	scored	100.0	1	100.0	1.0	goal_reached	233	goal region entered	234	20	0.0	0	0	0	0	0.2	82.5926	0.825	1.0	1.0	1.0	1.0	1.0	0.7804	0.7383	0.3037	1.0	0.0	3.5598
2ad17379a25d55d9	drivor_action_best_after	scored	100.0	1	100.0	1.0	goal_reached	177	goal region entered	178	20	0.0	0	0	0	0	0.2857	80.5657	0.8102	1.0	1.0	1.0	1.0	1.0	0.5886	0.7595	0.2785	1.0	0.0	4.5658
2b7bf25209dd5705	drivor_action_best_before	scored	25.787	0	42.98	0.6	contact_at_fault	92	front with 7f7b2709b26c52b8	93	20	0.0	1	0	0	0	1.0	34.9285	0.7166	0.9863	1.0	1.0	1.0	0.8219	0.8904	0.7397	0.3014	0.403	1.0	3.7585
2b7bf25209dd5705	drivor_action_best_after	scored	29.013	0	48.36	0.6	contact_at_fault	97	front with 4ca70370e742554f	98	20	0.0	1	0	0	0	1.0	39.7689	0.7053	0.9872	1.0	1.0	1.0	0.7949	0.8205	0.7308	0.3077	0.459	1.0	4.0606
2bd04a0902095129	drivor_action_best_before	scored	54.79	0	57.8	0.947983	off_drivable	163	off drivable for 0.5 s through frame 163	164	20	5.202	0	0	0	0	0.4286	80.4466	0.7204	1.0	0.9653	1.0	1.0	1.0	0.6875	0.6875	0.3264	0.5346	0.0	4.9417
2bd04a0902095129	drivor_action_best_after	scored	46.542	0	48.89	0.951889	off_drivable	142	off drivable for 0.5 s through frame 142	143	20	4.811	0	0	0	0	0.3333	67.226	0.731	1.0	0.9593	1.0	1.0	1.0	0.7967	0.6667	0.2683	0.4374	0.0	4.7429
2c337eb368fb54ca	drivor_action_best_before	scored	15.918	0	20.08	0.792872	off_drivable	45	off drivable for 0.5 s through frame 45	46	20	20.713	0	0	0	0	1.0	18.9793	0.7009	1.0	0.8077	1.0	1.0	1.0	1.0	0.6538	0.2692	0.1206	0.0	4.2176
2c337eb368fb54ca	drivor_action_best_after	scored	15.904	0	20.08	0.79213	off_drivable	45	off drivable for 0.5 s through frame 45	46	20	20.787	0	0	0	0	1.0	19.0421	0.701	1.0	0.8077	1.0	1.0	1.0	1.0	0.6538	0.2692	0.1206	0.0	4.2312
2ccebcdb0da25be5	drivor_action_best_before	scored	100.0	1	100.0	1.0	goal_reached	194	goal region entered	195	20	0.0	0	0	0	0	0.0	87.0754	0.7856	1.0	1.0	1.0	1.0	1.0	0.6171	0.6743	0.2286	1.0	0.0	4.4659
2ccebcdb0da25be5	drivor_action_best_after	scored	100.0	1	100.0	1.0	goal_reached	183	goal region entered	184	20	0.0	0	0	0	0	0.25	87.0176	0.7865	1.0	1.0	1.0	1.0	1.0	0.6524	0.6707	0.2195	1.0	0.0	4.7297
2d24100bcb1e57e2	drivor_action_best_before	scored	100.0	1	100.0	1.0	goal_reached	213	goal region entered	214	20	0.0	0	0	0	0	0.3333	113.2643	0.851	1.0	1.0	1.0	1.0	1.0	0.8814	0.6443	0.2938	1.0	0.0	5.2927
2d24100bcb1e57e2	drivor_action_best_after	scored	100.0	1	100.0	1.0	goal_reached	217	goal region entered	218	20	0.0	0	0	0	0	0.4444	112.9577	0.8263	1.0	1.0	1.0	1.0	1.0	0.6667	0.6616	0.3182	1.0	0.0	5.1816
2eb015a011ac5fa2	drivor_action_best_before	scored	100.0	1	100.0	1.0	goal_reached	153	goal region entered	154	20	0.0	0	0	0	0	0.1667	49.7343	0.7826	1.0	1.0	1.0	1.0	1.0	0.7015	0.7761	0.306	1.0	0.0	3.2318
2eb015a011ac5fa2	drivor_action_best_after	scored	100.0	1	100.0	1.0	goal_reached	179	goal region entered	180	20	0.0	0	0	0	0	0.0	50.4042	0.7516	1.0	1.0	1.0	1.0	1.0	0.75	0.75	0.3312	1.0	0.0	2.8022
2ee44628526e524c	drivor_action_best_before	scored	5.269	0	10.54	0.5	contact_at_fault	49	vru with navsafe_animal	50	8	0.0	0	1	0	0	0.0	15.7964	0.7842	0.9762	1.0	1.0	1.0	0.7619	1.0	0.7143	0.2619	0.0956	1.0	3.2096
2ee44628526e524c	drivor_action_best_after	scored	5.416	0	10.83	0.5	contact_at_fault	48	vru with navsafe_animal	49	8	0.0	0	1	0	0	0.5	16.2621	0.7698	0.9756	1.0	1.0	1.0	0.7561	1.0	0.6341	0.2195	0.0986	1.0	3.3701
2fa724c29a215bc4	drivor_action_best_before	scored	49.116	0	81.86	0.6	contact_at_fault	209	front with 24891436285850b3	210	20	0.0	1	0	0	0	0.8889	214.466	0.8083	0.9947	1.0	1.0	1.0	0.9263	0.6842	0.8632	0.6053	0.7918	1.0	10.2789
2fa724c29a215bc4	drivor_action_best_after	scored	49.116	0	81.86	0.6	contact_at_fault	207	front with 24891436285850b3	208	20	0.0	1	0	0	0	0.8889	214.1998	0.8152	0.9947	1.0	1.0	1.0	0.9255	0.6915	0.8777	0.6383	0.7918	1.0	10.365
3067f3d3d5a75989	drivor_action_best_before	scored	100.0	1	100.0	1.0	goal_reached	297	goal region entered	298	20	0.0	0	0	0	0	0.2308	95.283	0.8145	1.0	1.0	1.0	1.0	1.0	0.9928	0.7302	0.2806	1.0	0.0	3.2103
3067f3d3d5a75989	drivor_action_best_after	scored	100.0	1	100.0	1.0	goal_reached	242	goal region entered	243	20	0.0	0	0	0	0	0.2727	95.7642	0.7433	1.0	1.0	1.0	1.0	1.0	0.296	0.713	0.287	1.0	0.0	3.9567
3151813685fe5b1d	drivor_action_best_before	scored	100.0	1	100.0	1.0	goal_reached	365	goal region entered	366	20	0.0	0	0	0	0	0.0588	192.0065	0.6887	1.0	1.0	1.0	1.0	1.0	0.289	0.6358	0.3035	1.0	0.0	5.2758
3151813685fe5b1d	drivor_action_best_after	scored	100.0	1	100.0	1.0	goal_reached	366	goal region entered	367	20	0.0	0	0	0	0	0.0588	192.2956	0.6845	1.0	1.0	1.0	1.0	1.0	0.2997	0.6369	0.2709	1.0	0.0	5.2693
3239cd8874425d73	drivor_action_best_before	scored	100.0	1	100.0	1.0	goal_reached	313	goal region entered	314	20	0.0	0	0	0	0	0.2143	171.5047	0.7816	1.0	1.0	1.0	1.0	1.0	1.0	0.5952	0.2585	1.0	0.0	5.47
3239cd8874425d73	drivor_action_best_after	scored	100.0	1	100.0	1.0	goal_reached	322	goal region entered	323	20	0.0	0	0	0	0	0.2	171.4664	0.7852	1.0	1.0	1.0	1.0	1.0	1.0	0.5941	0.231	1.0	0.0	5.3164
32d85d373126537e	drivor_action_best_before	scored	14.267	0	33.97	0.42	contact_at_fault	85	front with 24b04352f230540d	86	20	0.0	1	0	0	1	0.0	16.154	0.804	0.9848	1.0	1.0	0.9848	0.8485	1.0	0.6212	0.3333	0.337	1.0	1.8784
32d85d373126537e	drivor_action_best_after	scored	15.148	0	36.07	0.42	contact_at_fault	84	front with 24b04352f230540d	85	20	0.0	1	0	0	1	0.0	17.271	0.7962	0.9846	1.0	1.0	0.9846	0.8308	1.0	0.6615	0.3077	0.358	1.0	2.0319
342f42c4b2855ffb	drivor_action_best_before	scored	90.274	0	96.07	0.939681	off_drivable	111	off drivable for 0.5 s through frame 111	112	20	6.032	0	0	0	0	0.5	73.5446	0.8043	1.0	0.9457	1.0	1.0	1.0	0.9783	0.6848	0.1848	0.9509	0.0	6.6031
342f42c4b2855ffb	drivor_action_best_after	scored	90.625	0	96.63	0.937856	off_drivable	112	off drivable for 0.5 s through frame 112	113	20	6.214	0	0	0	0	0.5	73.9005	0.793	1.0	0.9462	1.0	1.0	1.0	0.9785	0.5914	0.172	0.9572	0.0	6.5762
34489cf42e005e93	drivor_action_best_before	scored	4.566	0	9.13	0.5	contact_at_fault	43	vru with navsafe_robot_2	44	8	0.0	0	1	0	0	0.0	8.2358	0.7229	0.9722	1.0	1.0	1.0	0.8333	1.0	0.6944	0.2778	0.0746	1.0	1.8953
34489cf42e005e93	drivor_action_best_after	scored	3.842	0	7.68	0.5	contact_at_fault	26	vru with navsafe_robot_2	27	8	0.0	0	1	0	0	0.0	6.4803	0.739	0.9474	1.0	1.0	1.0	0.6842	1.0	0.7895	0.4211	0.0599	1.0	2.4384
34ac200e359653b5	drivor_action_best_before	scored	100.0	1	100.0	1.0	goal_reached	280	goal region entered	281	8	0.0	0	0	0	0	0.1538	125.5708	0.7503	1.0	1.0	1.0	1.0	1.0	0.2564	0.7033	0.2821	1.0	0.0	4.4774
34ac200e359653b5	drivor_action_best_after	scored	100.0	1	100.0	1.0	goal_reached	249	goal region entered	250	8	0.0	0	0	0	0	0.0833	125.3577	0.7349	1.0	1.0	1.0	1.0	1.0	0.1901	0.6488	0.2107	1.0	0.0	5.0241
35cf51dd13d559c0	drivor_action_best_before	scored	9.495	0	15.82	0.6	contact_at_fault	60	front with 2b20ded641b65caa	61	20	0.0	1	0	0	0	0.0	34.1989	0.7532	0.9756	1.0	1.0	1.0	0.8537	0.7805	0.5854	0.1463	0.1249	1.0	5.6333
35cf51dd13d559c0	drivor_action_best_after	scored	21.202	0	23.29	0.910421	off_drivable	87	off drivable for 0.5 s through frame 87	88	20	8.958	0	0	0	0	0.3333	51.8612	0.7542	1.0	0.9265	1.0	1.0	1.0	1.0	0.6471	0.1912	0.2023	0.0	5.912
36517f1223735d6a	drivor_action_best_before	scored	22.195	0	22.19	1.0	contact_not_at_fault	115	rear_end with 0810d1309b185980	116	20	0.0	0	0	0	0	0.0	30.0059	0.6972	1.0	1.0	1.0	1.0	1.0	1.0	0.6771	0.3854	0.1808	1.0	2.6045
36517f1223735d6a	drivor_action_best_after	scored	22.195	0	22.19	1.0	contact_not_at_fault	115	rear_end with 0810d1309b185980	116	20	0.0	0	0	0	0	0.0	29.8777	0.6971	1.0	1.0	1.0	1.0	1.0	1.0	0.6354	0.4375	0.1808	1.0	2.5934
3838eb184c9d5989	drivor_action_best_before	scored	26.083	0	26.41	0.987678	off_drivable	86	off drivable for 0.5 s through frame 86	87	20	1.232	0	0	0	0	0.3333	16.2112	0.785	1.0	0.9254	1.0	1.0	1.0	0.9552	0.6269	0.209	0.2578	0.0	1.8727
3838eb184c9d5989	drivor_action_best_after	scored	20.722	0	21.19	0.978061	off_drivable	79	off drivable for 0.5 s through frame 79	80	20	2.194	0	0	0	0	0.6667	13.342	0.7949	1.0	0.9167	1.0	1.0	1.0	1.0	0.7333	0.3	0.2052	0.0	1.6779
3862c9ed94ab5f90	drivor_action_best_before	scored	100.0	1	100.0	1.0	goal_reached	289	goal region entered	290	20	0.0	0	0	0	0	0.0769	147.8245	0.7491	1.0	1.0	1.0	1.0	1.0	0.4667	0.5926	0.2519	1.0	0.0	5.1078
3862c9ed94ab5f90	drivor_action_best_after	scored	100.0	1	100.0	1.0	goal_reached	271	goal region entered	272	20	0.0	0	0	0	0	0.1667	147.9406	0.7489	1.0	1.0	1.0	1.0	1.0	0.4563	0.5992	0.2421	1.0	0.0	5.4501
398326681cd7500a	drivor_action_best_before	scored	100.0	1	100.0	1.0	goal_reached	279	goal region entered	280	20	0.0	0	0	0	0	0.2308	180.9117	0.7659	1.0	1.0	1.0	1.0	1.0	0.5538	0.6577	0.2462	1.0	0.0	6.4881
398326681cd7500a	drivor_action_best_after	scored	100.0	1	100.0	1.0	goal_reached	259	goal region entered	260	20	0.0	0	0	0	0	0.25	180.7329	0.7744	1.0	1.0	1.0	1.0	1.0	0.5625	0.6542	0.2875	1.0	0.0	6.9803
39a1ca97dca75beb	drivor_action_best_before	scored	62.536	0	64.33	0.972107	off_drivable	183	off drivable for 0.5 s through frame 183	184	20	2.789	0	0	0	0	0.0	110.858	0.6978	1.0	0.9695	1.0	1.0	0.9939	1.0	0.6646	0.2378	0.5814	0.0	6.0902
39a1ca97dca75beb	drivor_action_best_after	scored	61.959	0	63.83	0.970735	off_drivable	186	off drivable for 0.5 s through frame 186	187	20	2.927	0	0	0	0	0.0	109.944	0.6973	1.0	0.9701	1.0	1.0	1.0	1.0	0.6587	0.2395	0.5756	0.0	5.9437
39d1f561e06054c5	drivor_action_best_before	scored	100.0	1	100.0	1.0	goal_reached	294	goal region entered	295	20	0.0	0	0	0	0	0.4615	104.2601	0.8034	1.0	1.0	1.0	1.0	1.0	0.8	0.6982	0.2982	1.0	0.0	3.5354
39d1f561e06054c5	drivor_action_best_after	scored	100.0	1	100.0	1.0	goal_reached	297	goal region entered	298	20	0.0	0	0	0	0	0.4615	104.5913	0.7839	1.0	1.0	1.0	1.0	1.0	0.6799	0.6978	0.2806	1.0	0.0	3.5109
3a0e2f53c9585e94	drivor_action_best_before	scored	28.96	0	31.48	0.919857	off_drivable	111	off drivable for 0.5 s through frame 111	112	20	8.014	0	0	0	0	0.75	59.2323	0.7171	1.0	0.9457	1.0	1.0	1.0	0.9457	0.5978	0.1196	0.2819	0.0	5.3075
3a0e2f53c9585e94	drivor_action_best_after	scored	100.0	1	100.0	1.0	goal_reached	298	goal region entered	299	20	0.0	0	0	0	0	0.0769	186.4969	0.7591	1.0	1.0	1.0	1.0	1.0	0.7742	0.6846	0.2581	1.0	0.0	6.2444
3a5278b27c87565f	drivor_action_best_before	scored	100.0	1	100.0	1.0	goal_reached	278	goal region entered	279	20	0.0	0	0	0	0	0.0833	108.3166	0.7853	1.0	1.0	1.0	1.0	1.0	0.834	0.6525	0.3514	1.0	0.0	3.8823
3a5278b27c87565f	drivor_action_best_after	scored	100.0	1	100.0	1.0	goal_reached	268	goal region entered	269	20	0.0	0	0	0	0	0.0	107.7076	0.7716	1.0	1.0	1.0	1.0	1.0	0.7068	0.6586	0.3614	1.0	0.0	4.004
3a6525cd871a5fff	drivor_action_best_before	scored	100.0	1	100.0	1.0	goal_reached	342	goal region entered	343	20	0.0	0	0	0	0	0.375	165.6424	0.6703	1.0	1.0	1.0	1.0	1.0	0.1827	0.6966	0.2291	1.0	0.0	4.8609
3a6525cd871a5fff	drivor_action_best_after	scored	100.0	1	100.0	1.0	goal_reached	347	goal region entered	348	20	0.0	0	0	0	0	0.3125	165.5146	0.65	1.0	1.0	1.0	1.0	1.0	0.1463	0.6799	0.2195	1.0	0.0	4.7874
3af3b3a7a8635164	drivor_action_best_before	scored	53.362	0	55.73	0.957517	off_drivable	187	off drivable for 0.5 s through frame 187	188	20	4.248	0	0	0	0	0.375	104.41	0.7726	1.0	0.9702	1.0	1.0	1.0	0.9405	0.7202	0.3036	0.5537	0.0	5.5546
3af3b3a7a8635164	drivor_action_best_after	scored	100.0	1	100.0	1.0	goal_reached	287	goal region entered	288	20	0.0	0	0	0	0	0.4615	180.0949	0.7741	1.0	1.0	1.0	1.0	1.0	0.6045	0.7463	0.3582	1.0	0.0	6.2539
3b910accfc12560a	drivor_action_best_before	scored	100.0	1	100.0	1.0	goal_reached	133	goal region entered	134	20	0.0	0	0	0	0	0.0	58.8512	0.7588	1.0	1.0	1.0	1.0	1.0	0.2982	0.6404	0.1316	1.0	0.0	4.4062
